Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
836	Boltund	El	5	Holo	Shiny / Textured	SV040	Kagemaru Himeno			2/20/2021
77	Ponyta	P	5	Holo	Shiny / Textured / Galarian	SV040	Sanosuke Sakuma			9/29/2022
886	Drakloak	P	5	Holo	Shiny / Textured	SV061	tetsuya koizumi			2/20/2021
870	Falinks	Fg	5	Holo	Shiny / Textured	SV074	Kouki Saitou			2/20/2021
659	Bunnelby	N	5	Holo	Shiny / Textured	SV097	Misa Tsutsui			7/15/2021
851	Centiskorch V	F	5	Full	Shiny / Full Art / Textured	SV108	5ban Graphics			2/20/2021
851	Centiskorch VMax	F	5	Full	Shiny / Full Art / Textured	SV109	5ban Graphics			2/20/2021
