Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
145	Rocket's Zapdos	El	3	Confetti	25th Anniversary	15	Shin-ichi Yoshida			8/14/2022
31	Giovanni's Nidoqueen	G	3			23	Ken Sugimori	Tattered		
