Pokedex,Pokemon,Type,Rarity,HoloFoil,Rarity Extra,Set No.,Set,Artist,Damaged,Price,Date
129,Shining Magikarp,W,3,Confetti,25th Anniversary,66/64,,Ken Sugimori,,,8/14/2022
