Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
44	Gloom	G	2			35	Yuka Morii	Used		8/20/2019
308	Medicham	Fg	2			42	Ken Sugimori	Used		8/20/2019
155	Cyndaquil	F	1			59	Ken Ikuji	Used		8/20/2019
307	Meditite	P	1			65	Ken Sugimori			
111	Rhyhorn	Fg	1			70	Atsuko Nishida	Used		8/20/2019
100	Voltorb	El	1			80	Kyoko Umemoto	Used		8/20/2019
