Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
80	Slowbro	W	2			24	Kouki Saitou	Scratched		
629	Vullaby	D	2	Reverse		73	match			
113	Chansey	N	1			80	Kagemaru Himeno			
