Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
156	Quilava	F	2		e-Card	51	Naoyo Kimura	Used		8/20/2019
331	Cacnea	G	1		e-Card	57	Atsuko Nishida	Used		8/20/2019
355	Duskull	P	1	Reverse	e-Card	62	Aya Kusube	Bent		8/20/2019
23	Ekans	G	1		e-Card	64	Midori Harada	Used		8/20/2019
177	Natu	P	1			69	Kouki Saitou	Used		8/20/2019
27	Sandshrew	Fg	1		e-Card	75	Kouki Saitou	Used		8/20/2019
273	Seedot	G	1		e-Card	76	Atsuko Nishida	Used		8/20/2019
