Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
113	Chansey	N	1		e-Card	69	Atsuko Nishida			
114	Goldeen	W	1		e-Card	78	Miki Tanaka			
246	Larvitar	Fg	1		e-Card	89	Naoyo Kimura			8/20/2019
