Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
383	Groudon	Fg	3	Confetti	Team Magma's / 25th Anniversary	9	Kazuo Yazawa			8/14/2022
261	Poochyena	D	1		Team Aqua's	55	Shin-ichi Yoshikawa	Used		8/20/2019
343	Baltoy	Fg	1		Team Magma's	60	Atsuko Ujiie	Used		8/20/2019
